iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities;Repetition
0;72632;99914;26611;25067;326171;4517;0;link;1;BusyBox;cat_repeat2.csv
0;39313864;57371862;12047943;20279142;232774856;0;0;md5sum;2;GNU;cat_repeat2.csv
0;62622;85022;14343;24578;292602;0;0;ln;1;GNU;cat_repeat2.csv
0;63415;85571;14282;24691;293945;0;0;head;2;GNU;cat_repeat2.csv
0;61218;84289;14771;24365;278320;0;0;date;2;ToyBox;cat_repeat2.csv
0;79712;111572;18677;30912;347656;0;0;base64;2;GNU;cat_repeat2.csv
0;62256;88196;14770;24559;309447;0;0;echo;1;GNU;cat_repeat2.csv
0;93974979;130479585;31174419;39159929;453206847;0;0;sort;1;ToyBox;cat_repeat2.csv
0;22998842;35723603;10773105;7855326;110638633;1289120;0;cp;1;BusyBox;cat_repeat2.csv
0;61218;84778;14221;24263;294677;0;1;false;1;GNU;cat_repeat2.csv
0;4575000;6269515;1714412;1725701;20592355;0;0;cksum;1;GNU;cat_repeat2.csv
0;69262701;106136935;32568764;25689715;332528934;4431080;0;sort;2;BusyBox;cat_repeat2.csv
0;62866;91552;23071;23270;289489;3967;0;du;1;BusyBox;cat_repeat2.csv
0;59326;81237;14099;23200;287048;0;0;du;1;GNU;cat_repeat2.csv
0;63598;88745;14832;24753;291564;0;0;date;1;GNU;cat_repeat2.csv
0;66833;87646;14893;25557;326293;2869;0;ln;2;ToyBox;cat_repeat2.csv
0;30755353;43687144;9182167;10434131;126922587;1173581;0;comm;1;BusyBox;cat_repeat2.csv
0;1403805;2052790;477294;480225;6174545;85083;0;cut;1;BusyBox;cat_repeat2.csv
0;193786;268920;46020;73403;936705;0;0;base64;2;ToyBox;cat_repeat2.csv
0;56895545;87021994;21879582;24249602;294374491;3331352;0;md5sum;2;BusyBox;cat_repeat7.csv
0;62561;88195;14221;24522;296080;0;0;ln;1;ToyBox;cat_repeat7.csv
0;13816126;20500008;4958727;4930831;62463586;866758;0;comm;1;GNU;cat_repeat7.csv
0;66528;99670;25634;24849;342040;4883;0;echo;2;GNU;cat_repeat7.csv
0;65429;98938;26490;24976;339660;3846;0;factor;2;GNU;cat_repeat7.csv
0;62439;87585;14771;24491;313537;0;0;echo;1;ToyBox;cat_repeat7.csv
0;3229423;4791797;1122067;1166703;14681115;217529;0;expand;2;BusyBox;cat_repeat7.csv
0;2039851;2839897;504638;895260;10875949;0;0;cut;2;ToyBox;cat_repeat7.csv
0;62439;85511;14282;24250;279174;0;0;touch;2;BusyBox;cat_repeat7.csv
0;66162;95276;25940;24619;313781;4517;0;ln;2;BusyBox;cat_repeat7.csv
0;62011;88928;14892;24368;286743;0;0;touch;2;ToyBox;cat_repeat7.csv
0;63598;99975;26184;24431;313842;4456;0;echo;1;BusyBox;cat_repeat7.csv
0;160217;237732;59692;59390;771177;12817;0;du;2;BusyBox;cat_repeat7.csv
0;26717827;37725245;13110257;6156441;102974834;1153379;0;sort;2;GNU;cat_repeat7.csv
0;1565487;2302911;545042;550402;7604289;91858;0;expand;2;GNU;cat_repeat7.csv
0;26838127;37750880;13039700;6182018;105858433;1090207;0;sort;1;GNU;cat_repeat7.csv
0;64392;95398;26062;24750;303344;4638;0;factor;2;BusyBox;cat_repeat7.csv
0;119629;183471;47913;45520;622557;7263;0;ls;1;GNU;cat_repeat7.csv
0;60730;83862;14222;24210;276611;0;0;true;2;ToyBox;cat_repeat7.csv
0;81977207;113686111;20824593;35994350;396524376;1281;0;cksum;1;ToyBox;cat_repeat7.csv
0;112141742;163056345;36537687;37846480;482769516;6956037;0;wc;2;GNU;cat_repeat7.csv
0;26572930;39490988;9443274;9551117;120526730;1717647;0;comm;2;BusyBox;cat_repeat7.csv
0;121359187;167992734;29812668;53306036;582467931;1465;0;comm;1;ToyBox;cat_repeat7.csv
0;65002;100830;25329;24388;298644;4577;0;chmod;1;BusyBox;cat_repeat7.csv
0;62744;85022;14160;24742;308409;0;0;head;2;ToyBox;cat_repeat7.csv
0;67993;99793;26245;25309;342590;4089;0;id;1;GNU;cat_repeat7.csv
0;595030;916318;251342;233062;2911370;37598;0;chmod;2;GNU;cat_repeat7.csv
0;3212700;4740405;1092344;1153412;14526758;202392;0;expand;1;BusyBox;cat_repeat7.csv
0;60973;84045;14222;24434;300659;0;1;false;1;ToyBox;cat_repeat7.csv
0;66406;95947;25208;24917;340331;3967;0;dirname;1;GNU;cat_repeat7.csv
0;61645;83801;14282;24512;278747;0;0;basename;1;ToyBox;cat_repeat7.csv
0;66406;100342;26977;24898;315063;4456;0;logname;2;BusyBox;cat_repeat7.csv
0;65247;99853;24841;24756;313292;4517;0;link;2;BusyBox;cat_repeat7.csv
0;65795;101257;25940;24480;314086;4272;0;echo;2;BusyBox;cat_repeat7.csv
0;11903412;16206380;2845696;4887082;54889020;0;0;comm;2;ToyBox;cat_repeat7.csv
0;66528;100524;26795;24917;316039;4761;0;touch;2;GNU;cat_repeat7.csv
0;477171;721007;189514;176478;2223994;28869;0;cat;1;GNU;cat_repeat7.csv
0;61768;87768;14771;24452;312865;0;1;false;2;ToyBox;cat_repeat7.csv
0;63721;84472;14466;24872;297790;0;0;echo;2;ToyBox;cat_repeat7.csv
0;302416218;419107875;74286858;133365127;1456567133;3967;0;cat;1;ToyBox;cat_repeat7.csv
0;67199;101013;26550;25162;341612;5005;0;mv;2;GNU;cat_repeat7.csv
0;66772;99609;25696;25357;358154;4090;0;id;2;GNU;cat_repeat7.csv
0;64820;99060;24597;24659;299498;0;0;mkdir;1;BusyBox;cat_repeat7.csv
0;95014039;153472020;42598829;43580324;523098148;7822307;0;cksum;1;BusyBox;cat_repeat7.csv
0;61523;84656;14282;24256;275085;0;0;true;1;ToyBox;cat_repeat7.csv
0;8727577;13137784;3221671;3171827;40171772;643736;0;cat;2;BusyBox;cat_repeat7.csv
0;70557;99915;17212;28464;331481;0;0;cksum;2;ToyBox;cat_repeat7.csv
0;67382;100220;25940;25031;333801;3907;0;logname;2;GNU;cat_repeat7.csv
0;66895;99487;25940;25278;314757;5493;0;cksum;2;GNU;cat_repeat7.csv
0;64880;95642;24780;24715;313354;4089;0;date;1;BusyBox;cat_repeat7.csv
0;61035;84106;14282;24267;280456;0;0;true;2;BusyBox;cat_repeat7.csv
0;43020093;57338964;9209816;15247755;177510043;209594;0;wc;2;ToyBox;cat_repeat7.csv
0;93688;126525;21728;37941;488769;0;1;expand;1;ToyBox;cat_repeat7.csv
0;847837;1182004;207213;364364;4409657;0;0;ls;2;ToyBox;cat_repeat7.csv
0;61768;87158;14648;24406;288024;0;0;touch;1;ToyBox;cat_repeat7.csv
0;22974246;35790497;10872775;7808246;110953085;1385739;0;cp;1;GNU;cat_repeat7.csv
0;65246;99853;26428;24610;300415;4090;0;basename;1;GNU;cat_repeat7.csv
0;74829;118225;30884;29203;360778;4272;0;cksum;2;BusyBox;cat_repeat7.csv
0;66101;100159;26489;24797;340942;4089;0;link;2;GNU;cat_repeat7.csv
0;62866;84717;14283;24690;308715;0;0;id;2;ToyBox;cat_repeat7.csv
0;66590;100281;25940;24839;339293;4089;0;link;1;GNU;cat_repeat7.csv
0;795408;1215939;323486;305359;3844107;55725;0;chmod;2;BusyBox;cat_repeat7.csv
0;21890569;30420332;6902754;7738274;100220629;0;0;cp;1;ToyBox;cat_repeat7.csv
0;145995;220703;58106;57569;796323;9461;0;du;2;GNU;cat_repeat7.csv
0;111206;174194;47973;42994;540953;4944;0;base64;2;BusyBox;cat_repeat7.csv
0;880613;1276059;290099;297880;3809683;54382;0;cut;2;BusyBox;cat_repeat7.csv
0;68237;101501;26062;25055;314880;5249;0;touch;1;GNU;cat_repeat7.csv
0;62134;87707;14770;24587;314636;0;0;dirname;2;ToyBox;cat_repeat7.csv
0;66711;90820;15503;26567;325744;0;0;md5sum;1;ToyBox;cat_repeat7.csv
0;66529;98144;25390;24712;320922;4944;1;false;1;BusyBox;cat_repeat7.csv
0;61767;84106;14404;25843;319335;0;0;link;2;ToyBox;cat_repeat7.csv
0;64636;99609;25147;24844;341246;4395;0;head;1;GNU;cat_repeat7.csv
0;65857;99853;25635;24785;329161;3784;1;false;2;GNU;cat_repeat7.csv
0;63537;91491;15381;24597;288696;0;0;mkdir;1;ToyBox;cat_repeat7.csv
0;19440074;25857050;4153493;7255096;84637051;0;0;wc;2;BusyBox;cat_repeat7.csv
0;62256;88013;14282;24422;283630;0;0;mv;2;ToyBox;cat_repeat7.csv
0;234984;362242;96131;89476;1111021;15014;0;ls;2;BusyBox;cat_repeat7.csv
0;65795;100280;26184;24705;298034;4516;1;false;2;BusyBox;cat_repeat7.csv
0;63537;94971;25085;24733;301269;4212;0;basename;2;GNU;cat_repeat7.csv
0;62073;87586;14710;24432;308410;0;0;head;1;ToyBox;cat_repeat7.csv
0;63049;85510;14343;24736;274291;0;0;mkdir;2;ToyBox;cat_repeat7.csv
0;67322;99365;25818;25059;312743;4211;0;chmod;1;GNU;cat_repeat7.csv
0;72144;96801;15503;25607;320129;0;0;factor;2;ToyBox;cat_repeat7.csv
0;94483;130371;21728;38123;501463;3113;1;expand;2;ToyBox;cat_repeat7.csv
0;61401;87341;14831;24307;312621;0;0;dirname;1;ToyBox;cat_repeat7.csv
0;60790;84167;14221;24117;281005;0;0;touch;1;BusyBox;cat_repeat7.csv
0;110873862;161250259;36350004;37420599;478666438;6744977;0;wc;1;GNU;cat_repeat7.csv
0;1572262;2317743;553405;550265;7625102;94909;0;expand;1;GNU;cat_repeat7.csv
0;305603;461241;117492;118189;1579097;19043;0;ls;2;GNU;cat_repeat7.csv
0;302801593;420672019;74971366;134588713;1462325663;2929;0;cat;2;ToyBox;cat_repeat7.csv
0;70099430;96152219;22600467;26140738;320740085;39978;0;sort;1;BusyBox;cat_repeat7.csv
0;62561;87952;14771;24567;308838;0;0;id;1;ToyBox;cat_repeat7.csv
0;11498322;16978534;4086782;4062375;51597342;694090;0;comm;2;GNU;cat_repeat7.csv
0;65429;96069;25757;25092;334655;3723;0;logname;1;GNU;cat_repeat7.csv
0;144775;216064;60180;55386;706846;10314;0;ls;1;BusyBox;cat_repeat7.csv
0;58044;80689;13611;22971;287353;0;0;du;1;ToyBox;cat_repeat7.csv
0;69397;105469;27527;26396;338073;4029;0;base64;1;GNU;cat_repeat7.csv
0;67627;99243;26245;25811;328307;4944;0;md5sum;1;BusyBox;cat_repeat7.csv
0;65857;99548;26368;24979;322082;4090;0;date;2;GNU;cat_repeat7.csv
0;437010;645079;158691;151482;2092219;25513;0;cut;2;GNU;cat_repeat7.csv
0;64758;96557;25268;24705;314696;4700;0;id;1;BusyBox;cat_repeat7.csv
0;62012;88074;14709;24533;290832;0;0;basename;2;ToyBox;cat_repeat7.csv
0;61889;88440;14953;24487;281494;0;0;true;1;BusyBox;cat_repeat7.csv
0;65064;100525;26123;24580;317749;4577;0;true;2;GNU;cat_repeat7.csv
0;64697;100586;25696;24600;316039;4394;0;basename;2;BusyBox;cat_repeat7.csv
0;65734;100952;25817;24818;317443;4639;0;head;2;BusyBox;cat_repeat7.csv
0;62012;87341;14282;24537;275024;0;0;mv;1;ToyBox;cat_repeat7.csv
0;63965;89966;15075;24555;307250;0;0;mv;1;BusyBox;cat_repeat7.csv
0;65002;95275;24476;24436;312316;4578;0;ln;1;BusyBox;cat_repeat7.csv
0;62439;87891;14832;24680;311645;0;0;factor;1;ToyBox;cat_repeat7.csv
0;61889;84778;14160;24495;300109;0;0;date;1;ToyBox;cat_repeat7.csv
0;65735;100769;25757;24491;314147;4028;0;date;2;BusyBox;cat_repeat7.csv
0;65247;96496;25757;24662;316527;4395;0;true;1;GNU;cat_repeat7.csv
0;19431896;25803584;4138661;7228287;84551846;0;0;wc;1;BusyBox;cat_repeat7.csv
0;2216791;3083610;547240;971530;11585541;0;0;cut;1;ToyBox;cat_repeat7.csv
0;66345;101990;27161;25735;348937;3967;0;md5sum;1;GNU;cat_repeat7.csv
0;62073;87829;14221;24645;281005;0;0;chmod;1;ToyBox;cat_repeat7.csv
0;64331;99548;25818;24538;314147;4394;0;head;1;BusyBox;cat_repeat7.csv
0;63965;86242;14709;24756;302306;0;0;mkdir;2;BusyBox;cat_repeat7.csv
0;62134;84411;14282;24460;296875;0;0;link;1;ToyBox;cat_repeat7.csv
0;62255;88318;14709;24676;307861;0;0;logname;2;ToyBox;cat_repeat7.csv
0;67138;101196;26855;25250;356567;5066;0;mkdir;2;GNU;cat_repeat7.csv
0;578672;798826;146606;232996;2671746;0;0;chmod;2;ToyBox;cat_repeat7.csv
0;64392;101562;25879;24679;314757;4517;0;dirname;1;BusyBox;cat_repeat7.csv
0;65612;87219;14648;24686;309326;0;0;mv;2;BusyBox;cat_repeat7.csv
0;141418;198546;35218;58204;723997;0;0;du;2;ToyBox;cat_repeat7.csv
0;109812646;148720994;25402034;44242969;509177224;1343;0;md5sum;2;ToyBox;cat_repeat7.csv
0;65735;100524;26123;24876;338073;4090;0;ln;2;GNU;cat_repeat7.csv
0;67078;98754;25085;24991;339904;4090;0;factor;1;GNU;cat_repeat7.csv
0;64881;97168;25512;24617;314452;4578;0;factor;1;BusyBox;cat_repeat7.csv
0;67505;100890;26612;25187;341308;3784;0;mv;1;GNU;cat_repeat7.csv
0;26653618;35390779;5643723;9930848;113695570;0;0;wc;1;ToyBox;cat_repeat7.csv
0;195190;271850;44861;78320;898436;0;0;base64;1;ToyBox;cat_repeat7.csv
0;66528;96924;24292;24721;302001;4760;0;logname;1;BusyBox;cat_repeat7.csv
0;65369;100891;25757;24492;315856;4394;0;dirname;2;BusyBox;cat_repeat7.csv
0;64636;98938;26062;24515;301574;4517;0;basename;1;BusyBox;cat_repeat7.csv
0;90672803;126315228;29920089;38636131;444591818;0;0;sort;2;ToyBox;cat_repeat7.csv
0;474608;667845;118469;205185;2473261;0;0;ls;1;ToyBox;cat_repeat7.csv
0;515380;772153;186828;187146;2574944;33508;0;cut;1;GNU;cat_repeat7.csv
0;66284;101440;26184;24774;303405;4273;0;id;2;BusyBox;cat_repeat7.csv
0;81909;118164;31189;30030;374938;6348;0;base64;1;BusyBox;cat_repeat7.csv
0;65246;98999;25451;24864;340087;4028;0;dirname;2;GNU;cat_repeat7.csv
0;66345;102112;26733;25128;321716;3845;0;mkdir;1;GNU;cat_repeat7.csv
0;8714150;12988919;3122734;3141382;39681233;578551;0;cat;1;BusyBox;cat_repeat7.csv
0;491576;732481;188904;176833;2261163;31616;0;cat;2;GNU;cat_repeat7.csv
0;62317;88013;14831;24726;293273;0;0;logname;1;ToyBox;cat_repeat7.csv
0;63599;99976;25696;24571;304808;4394;0;link;1;BusyBox;cat_repeat7.csv
0;41929031;69472479;20461373;20295974;261543947;3702322;0;md5sum;2;GNU;cat_repeat7.csv
0;66040;100769;25940;25028;336303;4395;0;ln;1;GNU;cat_repeat7.csv
0;65125;99792;25574;24780;343016;4150;0;head;2;GNU;cat_repeat7.csv
0;62378;87951;14831;24589;314025;0;0;date;2;ToyBox;cat_repeat7.csv
0;84656;129882;37719;31497;401306;4028;0;base64;2;GNU;cat_repeat7.csv
0;65735;100525;25818;24641;342834;4577;0;echo;1;GNU;cat_repeat7.csv
0;94162784;130697847;31174725;39181068;453237426;1343;0;sort;1;ToyBox;cat_repeat7.csv
0;22887087;35486115;10693821;7749909;109822473;1343441;0;cp;1;BusyBox;cat_repeat7.csv
0;63782;94300;24719;24511;321899;3723;1;false;1;GNU;cat_repeat7.csv
0;4804492;7702495;3000664;1751304;23539552;300109;0;cksum;1;GNU;cat_repeat7.csv
0;66322096;90065382;20605721;25440590;304881056;0;0;sort;2;BusyBox;cat_repeat7.csv
0;62134;92651;24597;23269;288207;4273;0;du;1;BusyBox;cat_repeat7.csv
0;61157;92651;23681;23424;318297;3967;0;du;1;GNU;cat_repeat7.csv
0;65613;99365;26245;24966;320800;4150;0;date;1;GNU;cat_repeat7.csv
0;67383;87768;15015;25501;350768;2808;0;ln;2;ToyBox;cat_repeat7.csv
0;29021227;43152417;10152012;10550331;132306851;1917720;0;comm;1;BusyBox;cat_repeat7.csv
0;1404171;2046626;466246;478935;6164902;83801;0;cut;1;BusyBox;cat_repeat7.csv
0;204040;275329;45898;73623;881346;0;0;base64;2;ToyBox;cat_repeat7.csv
0;55000225;76324695;14210657;24152843;267350512;0;0;md5sum;2;BusyBox;cat_repeat3.csv
0;66955;101257;25512;25132;304504;4395;0;ln;1;ToyBox;cat_repeat3.csv
0;13312161;17666947;2868279;4926776;57043678;0;0;comm;1;GNU;cat_repeat3.csv
0;61768;84045;14038;24189;303283;0;0;echo;2;GNU;cat_repeat3.csv
0;65064;102234;15869;25239;318542;0;0;factor;2;GNU;cat_repeat3.csv
0;66345;102295;25756;24781;308166;3967;0;echo;1;ToyBox;cat_repeat3.csv
0;3098381;4125966;655699;1150818;13308071;0;0;expand;2;BusyBox;cat_repeat3.csv
0;2125727;3324393;854673;901658;10571384;166564;0;cut;2;ToyBox;cat_repeat3.csv
0;61768;87951;14832;24353;275512;0;0;touch;2;BusyBox;cat_repeat3.csv
0;61951;84839;14221;24408;274169;0;0;ln;2;BusyBox;cat_repeat3.csv
0;66467;100708;26184;24913;314086;4700;0;touch;2;ToyBox;cat_repeat3.csv
0;61157;84228;14283;24239;275939;0;0;echo;1;BusyBox;cat_repeat3.csv
0;135070;188476;33020;53738;611571;0;0;du;2;BusyBox;cat_repeat3.csv
0;26020807;33816136;10469211;6092910;94953615;0;0;sort;2;GNU;cat_repeat3.csv
0;1509212;2043391;325012;548307;7018720;1099;0;expand;2;GNU;cat_repeat3.csv
0;25928156;33708715;10438877;6031882;97536799;1403;0;sort;1;GNU;cat_repeat3.csv
0;61645;87707;14221;24577;288573;0;0;factor;2;BusyBox;cat_repeat3.csv
0;113525;157592;27343;45022;558714;0;0;ls;1;GNU;cat_repeat3.csv
0;65674;101502;26489;24704;302062;4822;0;true;2;ToyBox;cat_repeat3.csv
0;85329433;123158010;26081659;36031095;402142953;1999689;0;cksum;1;ToyBox;cat_repeat3.csv
0;107869780;141049993;21148627;37768924;438246925;1465;0;wc;2;GNU;cat_repeat3.csv
0;25726863;34090306;5426194;9519621;109240809;0;0;comm;2;BusyBox;cat_repeat3.csv
0;126397442;198077252;51287101;53689452;627750774;9447424;0;comm;1;ToyBox;cat_repeat3.csv
0;61707;84839;14221;24189;277466;0;0;chmod;1;BusyBox;cat_repeat3.csv
0;67016;98876;25940;25168;304931;4334;0;head;2;ToyBox;cat_repeat3.csv
0;62805;87768;14770;24826;313476;0;0;id;1;GNU;cat_repeat3.csv
0;574462;791930;145751;231230;2637200;0;0;chmod;2;GNU;cat_repeat3.csv
0;3082817;4107167;654906;1148940;13293728;0;0;expand;1;BusyBox;cat_repeat3.csv
0;65125;97961;25634;24874;305419;4089;1;false;1;ToyBox;cat_repeat3.csv
0;62744;83374;14099;24417;302245;0;0;dirname;1;GNU;cat_repeat3.csv
0;61889;84533;14160;24319;276427;0;0;basename;1;ToyBox;cat_repeat3.csv
0;61707;87708;14770;24521;285705;0;0;logname;2;BusyBox;cat_repeat3.csv
0;61279;84960;14222;24285;284240;0;0;link;2;BusyBox;cat_repeat3.csv
0;61706;83923;14283;24179;272949;0;0;echo;2;BusyBox;cat_repeat3.csv
0;12500395;19379101;5112902;4929581;65098161;986325;0;comm;2;ToyBox;cat_repeat3.csv
0;61645;87342;14892;24531;289245;0;0;touch;2;GNU;cat_repeat3.csv
0;451110;623229;112121;174788;2027949;0;0;cat;1;GNU;cat_repeat3.csv
0;66528;100891;26367;24830;306640;4333;1;false;2;ToyBox;cat_repeat3.csv
0;66345;100586;26123;24815;305114;4273;0;echo;2;ToyBox;cat_repeat3.csv
0;299659145;416332735;74272149;133344585;1432453425;2746;0;cat;1;ToyBox;cat_repeat3.csv
0;63233;88073;15014;24942;313415;0;0;mv;2;GNU;cat_repeat3.csv
0;63049;88134;14953;24931;313903;0;0;id;2;GNU;cat_repeat3.csv
0;61706;88196;14771;24229;289733;0;0;mkdir;1;BusyBox;cat_repeat3.csv
0;90089980;128186135;25008603;43389235;470815567;1587;0;cksum;1;BusyBox;cat_repeat3.csv
0;64392;96374;25391;24551;314452;4761;0;true;1;ToyBox;cat_repeat3.csv
0;8543679;11349031;1788631;3182848;36491911;0;0;cat;2;BusyBox;cat_repeat3.csv
0;75744;107910;27588;28610;351867;4151;0;cksum;2;ToyBox;cat_repeat3.csv
0;62866;88134;14831;24885;307921;0;0;logname;2;GNU;cat_repeat3.csv
0;63721;89478;14892;24981;287963;0;0;cksum;2;GNU;cat_repeat3.csv
0;61706;84106;14160;24401;277282;0;0;date;1;BusyBox;cat_repeat3.csv
0;61218;83923;14160;24475;286010;0;0;true;2;BusyBox;cat_repeat3.csv
0;42066665;62928428;15214072;15294081;191905575;2879448;0;wc;2;ToyBox;cat_repeat3.csv
0;100280;140075;34240;38410;488890;7202;1;expand;1;ToyBox;cat_repeat3.csv
0;886838;1378231;358825;367839;4364369;66833;0;ls;2;ToyBox;cat_repeat3.csv
0;65734;100769;26611;24928;313781;4456;0;touch;1;ToyBox;cat_repeat3.csv
0;23261842;33061378;7850810;7806908;105225255;79712;0;cp;1;GNU;cat_repeat3.csv
0;61401;87463;14282;24348;275757;0;0;basename;1;GNU;cat_repeat3.csv
0;70312;99548;17151;28869;331847;0;0;cksum;2;BusyBox;cat_repeat3.csv
0;62317;85144;14343;24377;297973;0;0;link;2;GNU;cat_repeat3.csv
0;66101;104126;26977;25242;307128;4578;0;id;2;ToyBox;cat_repeat3.csv
0;62378;87890;14160;24592;297912;0;0;link;1;GNU;cat_repeat3.csv
0;754575;1038327;186706;304152;3491080;0;0;chmod;2;BusyBox;cat_repeat3.csv
0;30809491;53617783;18286147;15242153;196564499;2799066;0;cp;1;ToyBox;cat_repeat3.csv
0;138305;194946;34546;56755;720946;0;0;du;2;GNU;cat_repeat3.csv
0;105652;145874;25024;42401;481077;0;0;base64;2;BusyBox;cat_repeat3.csv
0;845518;1126218;172607;298468;3512320;0;0;cut;2;BusyBox;cat_repeat3.csv
0;61645;84533;14221;24472;277465;0;0;touch;1;GNU;cat_repeat3.csv
0;66223;99243;25513;24761;310119;4211;0;dirname;2;ToyBox;cat_repeat3.csv
0;71411;107971;29419;26833;315795;4395;0;md5sum;1;ToyBox;cat_repeat3.csv
0;61157;88013;14771;24278;286132;0;1;false;1;BusyBox;cat_repeat3.csv
0;66040;102295;25207;24760;303099;4516;0;link;2;ToyBox;cat_repeat3.csv
0;62073;88318;14770;24432;313232;0;0;head;1;GNU;cat_repeat3.csv
0;62195;84289;14282;24484;302367;0;1;false;2;GNU;cat_repeat3.csv
0;65856;101135;27161;24883;307800;4517;0;mkdir;1;ToyBox;cat_repeat3.csv
0;19433544;25812007;4142507;7234785;83210419;0;0;wc;2;BusyBox;cat_repeat3.csv
0;66162;100341;26123;24713;305786;4028;0;mv;2;ToyBox;cat_repeat3.csv
0;232910;314635;53772;88713;1025937;0;0;ls;2;BusyBox;cat_repeat3.csv
0;61462;83802;14161;24331;276610;0;1;false;2;BusyBox;cat_repeat3.csv
0;62012;87342;14892;24618;287841;0;0;basename;2;GNU;cat_repeat3.csv
0;67200;97534;25207;24887;306029;4395;0;head;1;ToyBox;cat_repeat3.csv
0;65551;99914;26733;25023;307494;4272;0;mkdir;2;ToyBox;cat_repeat3.csv
0;62256;88256;14893;24478;288268;0;0;chmod;1;GNU;cat_repeat3.csv
0;66467;100036;25756;25440;317504;4090;0;factor;2;ToyBox;cat_repeat3.csv
0;98999;151305;41077;38192;471374;7813;1;expand;2;ToyBox;cat_repeat3.csv
0;65674;99853;26551;24686;292540;4333;0;dirname;1;ToyBox;cat_repeat3.csv
0;62072;88440;14771;24352;287658;0;0;touch;1;BusyBox;cat_repeat3.csv
0;107732085;140838446;21106269;37699536;438094276;0;0;wc;1;GNU;cat_repeat3.csv
0;1618709;2157587;368225;549327;7217084;7142;0;expand;1;GNU;cat_repeat3.csv
0;293334;406676;69641;117398;1448543;0;0;ls;2;GNU;cat_repeat3.csv
0;306576425;424860362;75081839;134793877;1437882061;3479;0;cat;2;ToyBox;cat_repeat3.csv
0;67699900;92178719;21440314;26071693;309152345;1343;0;sort;1;BusyBox;cat_repeat3.csv
0;64880;100524;26794;24713;307372;4456;0;id;1;ToyBox;cat_repeat3.csv
0;10939731;14516564;2379022;4049555;47046755;0;0;comm;2;GNU;cat_repeat3.csv
0;62744;84411;14221;24718;307494;0;0;logname;1;GNU;cat_repeat3.csv
0;137329;192139;34363;54772;629576;0;0;ls;1;BusyBox;cat_repeat3.csv
0;61890;91797;24048;23438;295593;2808;0;du;1;ToyBox;cat_repeat3.csv
0;65979;94971;15930;26227;310241;0;0;base64;1;GNU;cat_repeat3.csv
0;64270;87402;14831;25332;285521;0;0;md5sum;1;BusyBox;cat_repeat3.csv
0;62317;88135;14709;24568;315124;0;0;date;2;GNU;cat_repeat3.csv
0;440734;595275;94116;150721;1870845;1587;0;cut;2;GNU;cat_repeat3.csv
0;61829;88012;14832;24418;286071;0;0;id;1;BusyBox;cat_repeat3.csv
0;61584;88256;14832;24558;287963;0;0;basename;2;ToyBox;cat_repeat3.csv
0;60791;88562;14831;24295;285704;0;0;true;1;BusyBox;cat_repeat3.csv
0;62195;85083;14832;24410;274719;0;0;true;2;GNU;cat_repeat3.csv
0;61584;84228;14282;24532;286926;0;0;basename;2;BusyBox;cat_repeat3.csv
0;61279;84106;14221;24298;273864;0;0;head;2;BusyBox;cat_repeat3.csv
0;66467;96618;24719;25173;309448;4577;0;mv;1;ToyBox;cat_repeat3.csv
0;62316;87829;14771;24174;275268;0;0;mv;1;BusyBox;cat_repeat3.csv
0;61035;83496;14099;24256;284240;0;0;ln;1;BusyBox;cat_repeat3.csv
0;65674;99792;25390;24908;302062;3906;0;factor;1;ToyBox;cat_repeat3.csv
0;65856;99976;26550;25083;305175;4578;0;date;1;ToyBox;cat_repeat3.csv
0;62317;87830;14770;24477;288939;0;0;date;2;BusyBox;cat_repeat3.csv
0;60363;86914;14160;24261;287902;0;0;true;1;GNU;cat_repeat3.csv
0;19427318;25797724;4141652;7232088;83177217;0;0;wc;1;BusyBox;cat_repeat3.csv
0;2349847;3675711;937009;986008;11634736;180358;0;cut;1;ToyBox;cat_repeat3.csv
0;64087;87341;14770;25534;323119;0;0;md5sum;1;GNU;cat_repeat3.csv
0;61462;87707;14771;24620;274047;0;0;chmod;1;ToyBox;cat_repeat3.csv
0;62012;88806;14831;24421;284911;0;0;head;1;BusyBox;cat_repeat3.csv
0;61951;84473;14893;24495;287780;0;0;mkdir;2;BusyBox;cat_repeat3.csv
0;66528;102478;26489;24936;306274;4760;0;link;1;ToyBox;cat_repeat3.csv
0;65002;98816;26123;25004;304564;4272;0;logname;2;ToyBox;cat_repeat3.csv
0;63537;101013;15564;25193;328490;0;0;mkdir;2;GNU;cat_repeat3.csv
0;577208;794737;146057;232342;2591790;0;0;chmod;2;ToyBox;cat_repeat3.csv
0;62011;85021;14282;24393;277710;0;0;dirname;1;BusyBox;cat_repeat3.csv
0;61646;83740;14282;24242;276061;0;0;mv;2;BusyBox;cat_repeat3.csv
0;155578;247863;65307;58767;710692;8240;0;du;2;ToyBox;cat_repeat3.csv
0;113971082;174796977;44274728;44668573;539097558;8296243;0;md5sum;2;ToyBox;cat_repeat3.csv
0;62744;84838;14160;24410;299559;0;0;ln;2;GNU;cat_repeat3.csv
0;62621;84411;14160;24560;306945;0;0;factor;1;GNU;cat_repeat3.csv
0;61889;87280;14832;24431;288574;0;0;factor;1;BusyBox;cat_repeat3.csv
0;62866;88379;14831;24823;313842;0;0;mv;1;GNU;cat_repeat3.csv
0;27467520;40729876;9421241;10024240;124917588;1777644;0;wc;1;ToyBox;cat_repeat3.csv
